year,month,region,state,job_type,jobs
2013,8,Norte,Amapá,Cultura e Lazer,12
2013,8,Norte,Amazonas,Alojamento,2028
2013,8,Norte,Amazonas,Alimentação,3126
2013,8,Norte,Amazonas,Transporte Terrestre,1694
2013,8,Norte,Amazonas,Transporte Aquaviário,586
2013,8,Norte,Amazonas,Transporte Aéreo,809
2013,8,Norte,Amazonas,Aluguel de Transportes,567
2013,8,Norte,Amazonas,Agência de Viagem,591
2013,8,Norte,Amazonas,Cultura e Lazer,79
2013,8,Norte,Pará,Alojamento,4541
2013,8,Norte,Pará,Alimentação,4209
2013,8,Norte,Pará,Transporte Terrestre,1821
2013,8,Norte,Pará,Transporte Aquaviário,589
2013,8,Norte,Pará,Transporte Aéreo,702
2013,8,Norte,Pará,Aluguel de Transportes,779
2013,8,Norte,Pará,Agência de Viagem,754
2013,8,Norte,Pará,Cultura e Lazer,156
2013,8,Norte,Rondônia,Alojamento,1377
2013,8,Norte,Rondônia,Alimentação,1478
2013,8,Norte,Rondônia,Transporte Terrestre,534
2013,8,Norte,Rondônia,Transporte Aquaviário,81
2013,8,Norte,Rondônia,Transporte Aéreo,185
2013,8,Norte,Rondônia,Aluguel de Transportes,301
2013,8,Norte,Rondônia,Agência de Viagem,328
2013,8,Norte,Rondônia,Cultura e Lazer,27
2013,8,Norte,Roraima,Alojamento,304
2013,8,Norte,Roraima,Alimentação,421
2013,8,Norte,Roraima,Transporte Terrestre,67
2013,8,Norte,Roraima,Transporte Aquaviário,1
2013,8,Norte,Roraima,Transporte Aéreo,75
2013,8,Norte,Roraima,Aluguel de Transportes,39
2013,8,Norte,Roraima,Agência de Viagem,214
2013,8,Norte,Roraima,Cultura e Lazer,8
2013,8,Norte,Tocantins,Alojamento,981
2013,8,Norte,Tocantins,Alimentação,914
2013,8,Norte,Tocantins,Transporte Terrestre,194
2013,8,Norte,Tocantins,Transporte Aquaviário,51
2013,8,Norte,Tocantins,Transporte Aéreo,112
2013,8,Norte,Tocantins,Aluguel de Transportes,179
2013,8,Norte,Tocantins,Agência de Viagem,340
2013,8,Norte,Tocantins,Cultura e Lazer,16
2013,8,Sudeste,Espírito Santo,Alojamento,4258
2013,8,Sudeste,Espírito Santo,Alimentação,6034
2013,8,Sudeste,Espírito Santo,Transporte Terrestre,5556
2013,8,Sudeste,Espírito Santo,Transporte Aquaviário,3
2013,8,Sudeste,Espírito Santo,Transporte Aéreo,334
2013,8,Sudeste,Espírito Santo,Aluguel de Transportes,572
2013,8,Sudeste,Espírito Santo,Agência de Viagem,754
2013,8,Sudeste,Espírito Santo,Cultura e Lazer,96
2013,8,Sudeste,Minas Gerais,Alojamento,24989
2013,8,Sudeste,Minas Gerais,Alimentação,29130
2013,8,Sudeste,Minas Gerais,Transporte Terrestre,23918
2013,8,Sudeste,Minas Gerais,Transporte Aquaviário,1
2013,8,Sudeste,Minas Gerais,Transporte Aéreo,2493
2013,8,Sudeste,Minas Gerais,Aluguel de Transportes,2391
2013,8,Sudeste,Minas Gerais,Agência de Viagem,3371
2013,8,Sudeste,Minas Gerais,Cultura e Lazer,735
2013,8,Sudeste,Rio de Janeiro,Alojamento,29425
2013,8,Sudeste,Rio de Janeiro,Alimentação,43342
2013,8,Sudeste,Rio de Janeiro,Transporte Terrestre,35931
2013,8,Sudeste,Rio de Janeiro,Transporte Aquaviário,203
2013,8,Sudeste,Rio de Janeiro,Transporte Aéreo,6414
2013,8,Sudeste,Rio de Janeiro,Aluguel de Transportes,2446
2013,8,Sudeste,Rio de Janeiro,Agência de Viagem,6447
2013,8,Sudeste,Rio de Janeiro,Cultura e Lazer,1047
2013,8,Sudeste,São Paulo,Alojamento,53660
2013,8,Sudeste,São Paulo,Alimentação,102788
2013,8,Sudeste,São Paulo,Transporte Terrestre,56344
2013,8,Sudeste,São Paulo,Transporte Aquaviário,25
2013,8,Sudeste,São Paulo,Transporte Aéreo,24803
2013,8,Sudeste,São Paulo,Aluguel de Transportes,4059
2013,8,Sudeste,São Paulo,Agência de Viagem,21078
2013,8,Sudeste,São Paulo,Cultura e Lazer,2154
2013,8,Sul,Paraná,Alojamento,14683
2013,8,Sul,Paraná,Alimentação,16638
2013,8,Sul,Paraná,Transporte Terrestre,9244
2013,8,Sul,Paraná,Transporte Aquaviário,42
2013,8,Sul,Paraná,Transporte Aéreo,1098
2013,8,Sul,Paraná,Aluguel de Transportes,1425
2013,8,Sul,Paraná,Agência de Viagem,3444
2013,8,Sul,Paraná,Cultura e Lazer,538
2013,8,Sul,Rio Grande do Sul,Alojamento,13783
2013,8,Sul,Rio Grande do Sul,Alimentação,15412
2013,8,Sul,Rio Grande do Sul,Transporte Terrestre,10774
2013,8,Sul,Rio Grande do Sul,Transporte Aquaviário,136
2013,8,Sul,Rio Grande do Sul,Transporte Aéreo,1179
2013,8,Sul,Rio Grande do Sul,Aluguel de Transportes,624
2013,8,Sul,Rio Grande do Sul,Agência de Viagem,3409
2013,8,Sul,Rio Grande do Sul,Cultura e Lazer,541
2013,8,Sul,Santa Catarina,Alojamento,11441
2013,8,Sul,Santa Catarina,Alimentação,11608
2013,8,Sul,Santa Catarina,Transporte Terrestre,4616
2013,8,Sul,Santa Catarina,Transporte Aquaviário,113
2013,8,Sul,Santa Catarina,Transporte Aéreo,573
2013,8,Sul,Santa Catarina,Aluguel de Transportes,502
2013,8,Sul,Santa Catarina,Agência de Viagem,2592
2013,8,Sul,Santa Catarina,Cultura e Lazer,354
2013,9,Centro-Oeste,Distrito Federal,Alojamento,3122
2013,9,Centro-Oeste,Distrito Federal,Alimentação,10129
2013,9,Centro-Oeste,Distrito Federal,Transporte Terrestre,3129
2013,9,Centro-Oeste,Distrito Federal,Transporte Aquaviário,0
2013,9,Centro-Oeste,Distrito Federal,Transporte Aéreo,1524
2013,9,Centro-Oeste,Distrito Federal,Aluguel de Transportes,661
2013,9,Centro-Oeste,Distrito Federal,Agência de Viagem,2209
2013,9,Centro-Oeste,Distrito Federal,Cultura e Lazer,355
2013,9,Centro-Oeste,Goiás,Alojamento,8685
2013,9,Centro-Oeste,Goiás,Alimentação,7755
2013,9,Centro-Oeste,Goiás,Transporte Terrestre,3218
2013,9,Centro-Oeste,Goiás,Transporte Aquaviário,39
2013,9,Centro-Oeste,Goiás,Transporte Aéreo,543
2013,9,Centro-Oeste,Goiás,Aluguel de Transportes,637
2013,9,Centro-Oeste,Goiás,Agência de Viagem,1303
2013,9,Centro-Oeste,Goiás,Cultura e Lazer,302
2013,9,Centro-Oeste,Mato Grosso,Alojamento,4012
2013,9,Centro-Oeste,Mato Grosso,Alimentação,3737
2013,9,Centro-Oeste,Mato Grosso,Transporte Terrestre,1213
2013,9,Centro-Oeste,Mato Grosso,Transporte Aquaviário,41
2013,9,Centro-Oeste,Mato Grosso,Transporte Aéreo,396
2013,9,Centro-Oeste,Mato Grosso,Aluguel de Transportes,290
2013,9,Centro-Oeste,Mato Grosso,Agência de Viagem,717
2013,9,Centro-Oeste,Mato Grosso,Cultura e Lazer,73
2013,9,Centro-Oeste,Mato Grosso do Sul,Alojamento,3115
2013,9,Centro-Oeste,Mato Grosso do Sul,Alimentação,3078
2013,9,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,1109
2013,9,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,123
2013,9,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,232
2013,9,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,330
2013,9,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,937
2013,9,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,94
2013,9,Nordeste,Alagoas,Alojamento,4099
2013,9,Nordeste,Alagoas,Alimentação,2617
2013,9,Nordeste,Alagoas,Transporte Terrestre,619
2013,9,Nordeste,Alagoas,Transporte Aquaviário,9
2013,9,Nordeste,Alagoas,Transporte Aéreo,231
2013,9,Nordeste,Alagoas,Aluguel de Transportes,256
2013,9,Nordeste,Alagoas,Agência de Viagem,526
2013,9,Nordeste,Alagoas,Cultura e Lazer,93
2013,9,Nordeste,Bahia,Alojamento,19348
2013,9,Nordeste,Bahia,Alimentação,13369
2013,9,Nordeste,Bahia,Transporte Terrestre,4056
2013,9,Nordeste,Bahia,Transporte Aquaviário,121
2013,9,Nordeste,Bahia,Transporte Aéreo,1193
2013,9,Nordeste,Bahia,Aluguel de Transportes,1461
2013,9,Nordeste,Bahia,Agência de Viagem,3004
2013,9,Nordeste,Bahia,Cultura e Lazer,571
2013,9,Nordeste,Ceará,Alojamento,7350
2013,9,Nordeste,Ceará,Alimentação,7704
2013,9,Nordeste,Ceará,Transporte Terrestre,1580
2013,9,Nordeste,Ceará,Transporte Aquaviário,14
2013,9,Nordeste,Ceará,Transporte Aéreo,778
2013,9,Nordeste,Ceará,Aluguel de Transportes,1049
2013,9,Nordeste,Ceará,Agência de Viagem,1094
2013,9,Nordeste,Ceará,Cultura e Lazer,441
2013,9,Nordeste,Maranhão,Alojamento,3490
2013,9,Nordeste,Maranhão,Alimentação,2591
2013,9,Nordeste,Maranhão,Transporte Terrestre,825
2013,9,Nordeste,Maranhão,Transporte Aquaviário,112
2013,9,Nordeste,Maranhão,Transporte Aéreo,367
2013,9,Nordeste,Maranhão,Aluguel de Transportes,569
2013,9,Nordeste,Maranhão,Agência de Viagem,499
2013,9,Nordeste,Maranhão,Cultura e Lazer,90
2013,9,Nordeste,Paraíba,Alojamento,2465
2013,9,Nordeste,Paraíba,Alimentação,2803
2013,9,Nordeste,Paraíba,Transporte Terrestre,577
2013,9,Nordeste,Paraíba,Transporte Aquaviário,12
2013,9,Nordeste,Paraíba,Transporte Aéreo,189
2013,9,Nordeste,Paraíba,Aluguel de Transportes,156
2013,9,Nordeste,Paraíba,Agência de Viagem,471
2013,9,Nordeste,Paraíba,Cultura e Lazer,110
2013,9,Nordeste,Pernambuco,Alojamento,11225
2013,9,Nordeste,Pernambuco,Alimentação,10387
2013,9,Nordeste,Pernambuco,Transporte Terrestre,2717
2013,9,Nordeste,Pernambuco,Transporte Aquaviário,44
2013,9,Nordeste,Pernambuco,Transporte Aéreo,943
2013,9,Nordeste,Pernambuco,Aluguel de Transportes,1695
2013,9,Nordeste,Pernambuco,Agência de Viagem,1961
2013,9,Nordeste,Pernambuco,Cultura e Lazer,464
2013,9,Nordeste,Piauí,Alojamento,1987
2013,9,Nordeste,Piauí,Alimentação,1703
2013,9,Nordeste,Piauí,Transporte Terrestre,560
2013,9,Nordeste,Piauí,Transporte Aquaviário,1
2013,9,Nordeste,Piauí,Transporte Aéreo,193
2013,9,Nordeste,Piauí,Aluguel de Transportes,223
2013,9,Nordeste,Piauí,Agência de Viagem,254
2013,9,Nordeste,Piauí,Cultura e Lazer,65
2013,9,Nordeste,Rio Grande do Norte,Alojamento,6296
2013,9,Nordeste,Rio Grande do Norte,Alimentação,3513
2013,9,Nordeste,Rio Grande do Norte,Transporte Terrestre,574
2013,9,Nordeste,Rio Grande do Norte,Transporte Aquaviário,40
2013,9,Nordeste,Rio Grande do Norte,Transporte Aéreo,385
2013,9,Nordeste,Rio Grande do Norte,Aluguel de Transportes,464
2013,9,Nordeste,Rio Grande do Norte,Agência de Viagem,655
2013,9,Nordeste,Rio Grande do Norte,Cultura e Lazer,182
2013,9,Nordeste,Sergipe,Alojamento,2055
2013,9,Nordeste,Sergipe,Alimentação,2105
2013,9,Nordeste,Sergipe,Transporte Terrestre,506
2013,9,Nordeste,Sergipe,Transporte Aquaviário,10
2013,9,Nordeste,Sergipe,Transporte Aéreo,144
2013,9,Nordeste,Sergipe,Aluguel de Transportes,300
2013,9,Nordeste,Sergipe,Agência de Viagem,416
2013,9,Nordeste,Sergipe,Cultura e Lazer,103
2013,9,Norte,Acre,Alojamento,512
2013,9,Norte,Acre,Alimentação,465
2013,9,Norte,Acre,Transporte Terrestre,181
2013,9,Norte,Acre,Transporte Aquaviário,9
2013,9,Norte,Acre,Transporte Aéreo,112
2013,9,Norte,Acre,Aluguel de Transportes,110
2013,9,Norte,Acre,Agência de Viagem,67
2013,9,Norte,Acre,Cultura e Lazer,11
2013,9,Norte,Amapá,Alojamento,552
2013,9,Norte,Amapá,Alimentação,509
2013,9,Norte,Amapá,Transporte Terrestre,172
2013,9,Norte,Amapá,Transporte Aquaviário,58
2013,9,Norte,Amapá,Transporte Aéreo,105
2013,9,Norte,Amapá,Aluguel de Transportes,41
2013,9,Norte,Amapá,Agência de Viagem,69
2013,9,Norte,Amapá,Cultura e Lazer,10
2013,9,Norte,Amazonas,Alojamento,2033
2013,9,Norte,Amazonas,Alimentação,3037
2013,9,Norte,Amazonas,Transporte Terrestre,1624
2013,9,Norte,Amazonas,Transporte Aquaviário,584
2013,9,Norte,Amazonas,Transporte Aéreo,881
2013,9,Norte,Amazonas,Aluguel de Transportes,545
2013,9,Norte,Amazonas,Agência de Viagem,600
2013,9,Norte,Amazonas,Cultura e Lazer,66
2013,9,Norte,Pará,Alojamento,4623
2013,9,Norte,Pará,Alimentação,4157
2013,9,Norte,Pará,Transporte Terrestre,1740
2013,9,Norte,Pará,Transporte Aquaviário,586
2013,9,Norte,Pará,Transporte Aéreo,756
2013,9,Norte,Pará,Aluguel de Transportes,788
2013,9,Norte,Pará,Agência de Viagem,780
2013,9,Norte,Pará,Cultura e Lazer,130
2013,9,Norte,Rondônia,Alojamento,1395
2013,9,Norte,Rondônia,Alimentação,1425
2013,9,Norte,Rondônia,Transporte Terrestre,512
2013,9,Norte,Rondônia,Transporte Aquaviário,83
2013,9,Norte,Rondônia,Transporte Aéreo,197
2013,9,Norte,Rondônia,Aluguel de Transportes,300
2013,9,Norte,Rondônia,Agência de Viagem,337
2013,9,Norte,Rondônia,Cultura e Lazer,24
2013,9,Norte,Roraima,Alojamento,316
2013,9,Norte,Roraima,Alimentação,414
2013,9,Norte,Roraima,Transporte Terrestre,63
2013,9,Norte,Roraima,Transporte Aquaviário,1
2013,9,Norte,Roraima,Transporte Aéreo,81
2013,9,Norte,Roraima,Aluguel de Transportes,39
2013,9,Norte,Roraima,Agência de Viagem,229
2013,9,Norte,Roraima,Cultura e Lazer,7
2013,9,Norte,Tocantins,Alojamento,980
2013,9,Norte,Tocantins,Alimentação,886
2013,9,Norte,Tocantins,Transporte Terrestre,188
2013,9,Norte,Tocantins,Transporte Aquaviário,51
2013,9,Norte,Tocantins,Transporte Aéreo,118
2013,9,Norte,Tocantins,Aluguel de Transportes,196
2013,9,Norte,Tocantins,Agência de Viagem,342
2013,9,Norte,Tocantins,Cultura e Lazer,14
2013,9,Sudeste,Espírito Santo,Alojamento,4341
2013,9,Sudeste,Espírito Santo,Alimentação,6121
2013,9,Sudeste,Espírito Santo,Transporte Terrestre,5631
2013,9,Sudeste,Espírito Santo,Transporte Aquaviário,3
2013,9,Sudeste,Espírito Santo,Transporte Aéreo,359
2013,9,Sudeste,Espírito Santo,Aluguel de Transportes,568
2013,9,Sudeste,Espírito Santo,Agência de Viagem,764
2013,9,Sudeste,Espírito Santo,Cultura e Lazer,95
2013,9,Sudeste,Minas Gerais,Alojamento,25573
2013,9,Sudeste,Minas Gerais,Alimentação,29503
2013,9,Sudeste,Minas Gerais,Transporte Terrestre,24296
2013,9,Sudeste,Minas Gerais,Transporte Aquaviário,1
2013,9,Sudeste,Minas Gerais,Transporte Aéreo,2772
2013,9,Sudeste,Minas Gerais,Aluguel de Transportes,2327
2013,9,Sudeste,Minas Gerais,Agência de Viagem,3413
2013,9,Sudeste,Minas Gerais,Cultura e Lazer,724
2013,9,Sudeste,Rio de Janeiro,Alojamento,30197
2013,9,Sudeste,Rio de Janeiro,Alimentação,43819
2013,9,Sudeste,Rio de Janeiro,Transporte Terrestre,36415
2013,9,Sudeste,Rio de Janeiro,Transporte Aquaviário,191
2013,9,Sudeste,Rio de Janeiro,Transporte Aéreo,6873
2013,9,Sudeste,Rio de Janeiro,Aluguel de Transportes,2418
2013,9,Sudeste,Rio de Janeiro,Agência de Viagem,6469
2013,9,Sudeste,Rio de Janeiro,Cultura e Lazer,1035
2013,9,Sudeste,São Paulo,Alojamento,54957
2013,9,Sudeste,São Paulo,Alimentação,104042
2013,9,Sudeste,São Paulo,Transporte Terrestre,57331
2013,9,Sudeste,São Paulo,Transporte Aquaviário,23
2013,9,Sudeste,São Paulo,Transporte Aéreo,26242
2013,9,Sudeste,São Paulo,Aluguel de Transportes,3964
2013,9,Sudeste,São Paulo,Agência de Viagem,21211
2013,9,Sudeste,São Paulo,Cultura e Lazer,2124
2013,9,Sul,Paraná,Alojamento,15181
2013,9,Sul,Paraná,Alimentação,16774
2013,9,Sul,Paraná,Transporte Terrestre,9343
2013,9,Sul,Paraná,Transporte Aquaviário,44
2013,9,Sul,Paraná,Transporte Aéreo,1231
2013,9,Sul,Paraná,Aluguel de Transportes,1418
2013,9,Sul,Paraná,Agência de Viagem,3439
2013,9,Sul,Paraná,Cultura e Lazer,620
2013,9,Sul,Rio Grande do Sul,Alojamento,14228
2013,9,Sul,Rio Grande do Sul,Alimentação,15423
2013,9,Sul,Rio Grande do Sul,Transporte Terrestre,10927
2013,9,Sul,Rio Grande do Sul,Transporte Aquaviário,142
2013,9,Sul,Rio Grande do Sul,Transporte Aéreo,1324
2013,9,Sul,Rio Grande do Sul,Aluguel de Transportes,629
2013,9,Sul,Rio Grande do Sul,Agência de Viagem,3401
2013,9,Sul,Rio Grande do Sul,Cultura e Lazer,619
2013,9,Sul,Santa Catarina,Alojamento,11947
2013,9,Sul,Santa Catarina,Alimentação,11493
2013,9,Sul,Santa Catarina,Transporte Terrestre,4672
2013,9,Sul,Santa Catarina,Transporte Aquaviário,119
2013,9,Sul,Santa Catarina,Transporte Aéreo,649
2013,9,Sul,Santa Catarina,Aluguel de Transportes,497
2013,9,Sul,Santa Catarina,Agência de Viagem,2593
2013,9,Sul,Santa Catarina,Cultura e Lazer,406
2013,10,Centro-Oeste,Distrito Federal,Alojamento,3179
2013,10,Centro-Oeste,Distrito Federal,Alimentação,10325
2013,10,Centro-Oeste,Distrito Federal,Transporte Terrestre,3176
2013,10,Centro-Oeste,Distrito Federal,Transporte Aquaviário,0
2013,10,Centro-Oeste,Distrito Federal,Transporte Aéreo,1564
2013,10,Centro-Oeste,Distrito Federal,Aluguel de Transportes,678
2013,10,Centro-Oeste,Distrito Federal,Agência de Viagem,2191
2013,10,Centro-Oeste,Distrito Federal,Cultura e Lazer,355
2013,10,Centro-Oeste,Goiás,Alojamento,8793
2013,10,Centro-Oeste,Goiás,Alimentação,7963
2013,10,Centro-Oeste,Goiás,Transporte Terrestre,3273
2013,10,Centro-Oeste,Goiás,Transporte Aquaviário,36
2013,10,Centro-Oeste,Goiás,Transporte Aéreo,552
2013,10,Centro-Oeste,Goiás,Aluguel de Transportes,660
2013,10,Centro-Oeste,Goiás,Agência de Viagem,1305
2013,10,Centro-Oeste,Goiás,Cultura e Lazer,302
2013,10,Centro-Oeste,Mato Grosso,Alojamento,4034
2013,10,Centro-Oeste,Mato Grosso,Alimentação,3818
2013,10,Centro-Oeste,Mato Grosso,Transporte Terrestre,1203
2013,10,Centro-Oeste,Mato Grosso,Transporte Aquaviário,38
2013,10,Centro-Oeste,Mato Grosso,Transporte Aéreo,418
2013,10,Centro-Oeste,Mato Grosso,Aluguel de Transportes,301
2013,10,Centro-Oeste,Mato Grosso,Agência de Viagem,717
2013,10,Centro-Oeste,Mato Grosso,Cultura e Lazer,72
2013,10,Centro-Oeste,Mato Grosso do Sul,Alojamento,3157
2013,10,Centro-Oeste,Mato Grosso do Sul,Alimentação,3109
2013,10,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,1149
2013,10,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,111
2013,10,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,240
2013,10,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,342
2013,10,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,882
2013,10,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,91
2013,10,Nordeste,Alagoas,Alojamento,4223
2013,10,Nordeste,Alagoas,Alimentação,2766
2013,10,Nordeste,Alagoas,Transporte Terrestre,640
2013,10,Nordeste,Alagoas,Transporte Aquaviário,9
2013,10,Nordeste,Alagoas,Transporte Aéreo,235
2013,10,Nordeste,Alagoas,Aluguel de Transportes,273
2013,10,Nordeste,Alagoas,Agência de Viagem,525
2013,10,Nordeste,Alagoas,Cultura e Lazer,98
2013,10,Nordeste,Bahia,Alojamento,19431
2013,10,Nordeste,Bahia,Alimentação,13863
2013,10,Nordeste,Bahia,Transporte Terrestre,4077
2013,10,Nordeste,Bahia,Transporte Aquaviário,128
2013,10,Nordeste,Bahia,Transporte Aéreo,1226
2013,10,Nordeste,Bahia,Aluguel de Transportes,1478
2013,10,Nordeste,Bahia,Agência de Viagem,2980
2013,10,Nordeste,Bahia,Cultura e Lazer,596
2013,10,Nordeste,Ceará,Alojamento,7478
2013,10,Nordeste,Ceará,Alimentação,8046
2013,10,Nordeste,Ceará,Transporte Terrestre,1568
2013,10,Nordeste,Ceará,Transporte Aquaviário,14
2013,10,Nordeste,Ceará,Transporte Aéreo,787
2013,10,Nordeste,Ceará,Aluguel de Transportes,1082
2013,10,Nordeste,Ceará,Agência de Viagem,1091
2013,10,Nordeste,Ceará,Cultura e Lazer,460
2013,10,Nordeste,Maranhão,Alojamento,3546
2013,10,Nordeste,Maranhão,Alimentação,2713
2013,10,Nordeste,Maranhão,Transporte Terrestre,826
2013,10,Nordeste,Maranhão,Transporte Aquaviário,116
2013,10,Nordeste,Maranhão,Transporte Aéreo,381
2013,10,Nordeste,Maranhão,Aluguel de Transportes,581
2013,10,Nordeste,Maranhão,Agência de Viagem,508
2013,10,Nordeste,Maranhão,Cultura e Lazer,94
2013,10,Nordeste,Paraíba,Alojamento,2509
2013,10,Nordeste,Paraíba,Alimentação,2935
2013,10,Nordeste,Paraíba,Transporte Terrestre,575
2013,10,Nordeste,Paraíba,Transporte Aquaviário,12
2013,10,Nordeste,Paraíba,Transporte Aéreo,189
2013,10,Nordeste,Paraíba,Aluguel de Transportes,162
2013,10,Nordeste,Paraíba,Agência de Viagem,481
2013,10,Nordeste,Paraíba,Cultura e Lazer,114
2013,10,Nordeste,Pernambuco,Alojamento,11426
2013,10,Nordeste,Pernambuco,Alimentação,10877
2013,10,Nordeste,Pernambuco,Transporte Terrestre,2753
2013,10,Nordeste,Pernambuco,Transporte Aquaviário,45
2013,10,Nordeste,Pernambuco,Transporte Aéreo,962
2013,10,Nordeste,Pernambuco,Aluguel de Transportes,1747
2013,10,Nordeste,Pernambuco,Agência de Viagem,1954
2013,10,Nordeste,Pernambuco,Cultura e Lazer,484
2013,10,Nordeste,Piauí,Alojamento,2019
2013,10,Nordeste,Piauí,Alimentação,1791
2013,10,Nordeste,Piauí,Transporte Terrestre,564
2013,10,Nordeste,Piauí,Transporte Aquaviário,1
2013,10,Nordeste,Piauí,Transporte Aéreo,197
2013,10,Nordeste,Piauí,Aluguel de Transportes,230
2013,10,Nordeste,Piauí,Agência de Viagem,255
2013,10,Nordeste,Piauí,Cultura e Lazer,67
2013,10,Nordeste,Rio Grande do Norte,Alojamento,6381
2013,10,Nordeste,Rio Grande do Norte,Alimentação,3657
2013,10,Nordeste,Rio Grande do Norte,Transporte Terrestre,574
2013,10,Nordeste,Rio Grande do Norte,Transporte Aquaviário,41
2013,10,Nordeste,Rio Grande do Norte,Transporte Aéreo,389
2013,10,Nordeste,Rio Grande do Norte,Aluguel de Transportes,541
2013,10,Nordeste,Rio Grande do Norte,Agência de Viagem,658
2013,10,Nordeste,Rio Grande do Norte,Cultura e Lazer,184
2013,10,Nordeste,Sergipe,Alojamento,2139
2013,10,Nordeste,Sergipe,Alimentação,2170
2013,10,Nordeste,Sergipe,Transporte Terrestre,493
2013,10,Nordeste,Sergipe,Transporte Aquaviário,11
2013,10,Nordeste,Sergipe,Transporte Aéreo,148
2013,10,Nordeste,Sergipe,Aluguel de Transportes,327
2013,10,Nordeste,Sergipe,Agência de Viagem,423
2013,10,Nordeste,Sergipe,Cultura e Lazer,108
2013,10,Norte,Acre,Alojamento,513
2013,10,Norte,Acre,Alimentação,467
2013,10,Norte,Acre,Transporte Terrestre,182
2013,10,Norte,Acre,Transporte Aquaviário,11
2013,10,Norte,Acre,Transporte Aéreo,113
2013,10,Norte,Acre,Aluguel de Transportes,112
2013,10,Norte,Acre,Agência de Viagem,60
2013,10,Norte,Acre,Cultura e Lazer,11
2013,10,Norte,Amapá,Alojamento,566
2013,10,Norte,Amapá,Alimentação,523
2013,10,Norte,Amapá,Transporte Terrestre,179
