year,quarter,job_type,state,value
2016,Q2,Plant and machine operators and assemblers,Santa Catarina,1690
2016,Q2,Plant and machine operators and assemblers,Rio Grande do Sul,1735
2016,Q2,Plant and machine operators and assemblers,Mato Grosso do Sul,1781
2016,Q2,Plant and machine operators and assemblers,Mato Grosso,2029
2016,Q2,Plant and machine operators and assemblers,Goiás,1700
2016,Q2,Plant and machine operators and assemblers,Distrito Federal,2156
2016,Q2,Elementary occupations,Rondônia,930
2016,Q2,Elementary occupations,Acre,781
2016,Q2,Elementary occupations,Amazonas,811
2016,Q2,Elementary occupations,Roraima,890
2016,Q2,Elementary occupations,Pará,732
2016,Q2,Elementary occupations,Amapá,873
2016,Q2,Elementary occupations,Tocantins,780
2016,Q2,Elementary occupations,Maranhão,515
2016,Q2,Elementary occupations,Piauí,533
2016,Q2,Elementary occupations,Ceará,644
2016,Q2,Elementary occupations,Rio Grande do Norte,714
2016,Q2,Elementary occupations,Paraíba,628
2016,Q2,Elementary occupations,Pernambuco,699
2016,Q2,Elementary occupations,Alagoas,687
2016,Q2,Elementary occupations,Sergipe,635
2016,Q2,Elementary occupations,Bahia,620
2016,Q2,Elementary occupations,Minas Gerais,882
2016,Q2,Elementary occupations,Espírito Santo,899
2016,Q2,Elementary occupations,Rio de Janeiro,1004
2016,Q2,Elementary occupations,São Paulo,1079
2016,Q2,Elementary occupations,Paraná,1026
2016,Q2,Elementary occupations,Santa Catarina,1141
2016,Q2,Elementary occupations,Rio Grande do Sul,1013
2016,Q2,Elementary occupations,Mato Grosso do Sul,912
2016,Q2,Elementary occupations,Mato Grosso,1040
2016,Q2,Elementary occupations,Goiás,983
2016,Q2,Elementary occupations,Distrito Federal,1143
2016,Q2,"Members of the armed forces, police and military firefighters",Rondônia,3101
2016,Q2,"Members of the armed forces, police and military firefighters",Acre,3305
2016,Q2,"Members of the armed forces, police and military firefighters",Amazonas,3738
2016,Q2,"Members of the armed forces, police and military firefighters",Roraima,3937
2016,Q2,"Members of the armed forces, police and military firefighters",Pará,3744
2016,Q2,"Members of the armed forces, police and military firefighters",Amapá,4507
2016,Q2,"Members of the armed forces, police and military firefighters",Tocantins,4466
2016,Q2,"Members of the armed forces, police and military firefighters",Maranhão,3123
2016,Q2,"Members of the armed forces, police and military firefighters",Piauí,3856
2016,Q2,"Members of the armed forces, police and military firefighters",Ceará,3907
2016,Q2,"Members of the armed forces, police and military firefighters",Rio Grande do Norte,4084
2016,Q2,"Members of the armed forces, police and military firefighters",Paraíba,3377
2016,Q2,"Members of the armed forces, police and military firefighters",Pernambuco,3335
2016,Q2,"Members of the armed forces, police and military firefighters",Alagoas,3980
2016,Q2,"Members of the armed forces, police and military firefighters",Sergipe,3520
2016,Q2,"Members of the armed forces, police and military firefighters",Bahia,3538
2016,Q2,"Members of the armed forces, police and military firefighters",Minas Gerais,5470
2016,Q2,"Members of the armed forces, police and military firefighters",Espírito Santo,3787
2016,Q2,"Members of the armed forces, police and military firefighters",Rio de Janeiro,4041
2016,Q2,"Members of the armed forces, police and military firefighters",São Paulo,3979
2016,Q2,"Members of the armed forces, police and military firefighters",Paraná,4340
2016,Q2,"Members of the armed forces, police and military firefighters",Santa Catarina,4773
2016,Q2,"Members of the armed forces, police and military firefighters",Rio Grande do Sul,3390
2016,Q2,"Members of the armed forces, police and military firefighters",Mato Grosso do Sul,3248
2016,Q2,"Members of the armed forces, police and military firefighters",Mato Grosso,3744
2016,Q2,"Members of the armed forces, police and military firefighters",Goiás,4066
2016,Q2,"Members of the armed forces, police and military firefighters",Distrito Federal,6459
2016,Q2,Ill-defined occupations,Rondônia,
2016,Q2,Ill-defined occupations,Acre,
2016,Q2,Ill-defined occupations,Amazonas,
2016,Q2,Ill-defined occupations,Roraima,
2016,Q2,Ill-defined occupations,Pará,300
2016,Q2,Ill-defined occupations,Amapá,
2016,Q2,Ill-defined occupations,Tocantins,8821
2016,Q2,Ill-defined occupations,Maranhão,
2016,Q2,Ill-defined occupations,Piauí,
2016,Q2,Ill-defined occupations,Ceará,
2016,Q2,Ill-defined occupations,Rio Grande do Norte,
2016,Q2,Ill-defined occupations,Paraíba,
2016,Q2,Ill-defined occupations,Pernambuco,
2016,Q2,Ill-defined occupations,Alagoas,
2016,Q2,Ill-defined occupations,Sergipe,
2016,Q2,Ill-defined occupations,Bahia,
2016,Q2,Ill-defined occupations,Minas Gerais,1018
2016,Q2,Ill-defined occupations,Espírito Santo,440
2016,Q2,Ill-defined occupations,Rio de Janeiro,2501
2016,Q2,Ill-defined occupations,São Paulo,3750
2016,Q2,Ill-defined occupations,Paraná,2750
2016,Q2,Ill-defined occupations,Santa Catarina,554
2016,Q2,Ill-defined occupations,Rio Grande do Sul,
2016,Q2,Ill-defined occupations,Mato Grosso do Sul,
2016,Q2,Ill-defined occupations,Mato Grosso,1200
2016,Q2,Ill-defined occupations,Goiás,
2016,Q2,Ill-defined occupations,Distrito Federal,
2016,Q3,Directors and managers,Rondônia,2605
2016,Q3,Directors and managers,Acre,3825
2016,Q3,Directors and managers,Amazonas,4258
2016,Q3,Directors and managers,Roraima,4004
2016,Q3,Directors and managers,Pará,3360
2016,Q3,Directors and managers,Amapá,3186
2016,Q3,Directors and managers,Tocantins,3420
2016,Q3,Directors and managers,Maranhão,2666
2016,Q3,Directors and managers,Piauí,2835
2016,Q3,Directors and managers,Ceará,3558
2016,Q3,Directors and managers,Rio Grande do Norte,3953
2016,Q3,Directors and managers,Paraíba,2735
2016,Q3,Directors and managers,Pernambuco,3456
2016,Q3,Directors and managers,Alagoas,2634
2016,Q3,Directors and managers,Sergipe,4239
2016,Q3,Directors and managers,Bahia,3731
2016,Q3,Directors and managers,Minas Gerais,3461
2016,Q3,Directors and managers,Espírito Santo,3759
2016,Q3,Directors and managers,Rio de Janeiro,4581
2016,Q3,Directors and managers,São Paulo,6437
2016,Q3,Directors and managers,Paraná,4088
2016,Q3,Directors and managers,Santa Catarina,3722
2016,Q3,Directors and managers,Rio Grande do Sul,4408
2016,Q3,Directors and managers,Mato Grosso do Sul,4397
2016,Q3,Directors and managers,Mato Grosso,3940
2016,Q3,Directors and managers,Goiás,3472
2016,Q3,Directors and managers,Distrito Federal,7031
2016,Q3,Science and intellection professions,Rondônia,3618
2016,Q3,Science and intellection professions,Acre,3291
2016,Q3,Science and intellection professions,Amazonas,3426
2016,Q3,Science and intellection professions,Roraima,4525
2016,Q3,Science and intellection professions,Pará,3281
2016,Q3,Science and intellection professions,Amapá,4151
2016,Q3,Science and intellection professions,Tocantins,3423
2016,Q3,Science and intellection professions,Maranhão,2459
2016,Q3,Science and intellection professions,Piauí,3576
2016,Q3,Science and intellection professions,Ceará,3218
2016,Q3,Science and intellection professions,Rio Grande do Norte,3420
2016,Q3,Science and intellection professions,Paraíba,3490
2016,Q3,Science and intellection professions,Pernambuco,3755
2016,Q3,Science and intellection professions,Alagoas,2963
2016,Q3,Science and intellection professions,Sergipe,4385
2016,Q3,Science and intellection professions,Bahia,2852
2016,Q3,Science and intellection professions,Minas Gerais,3581
2016,Q3,Science and intellection professions,Espírito Santo,3919
2016,Q3,Science and intellection professions,Rio de Janeiro,4723
2016,Q3,Science and intellection professions,São Paulo,5074
2016,Q3,Science and intellection professions,Paraná,4062
2016,Q3,Science and intellection professions,Santa Catarina,3712
2016,Q3,Science and intellection professions,Rio Grande do Sul,4484
2016,Q3,Science and intellection professions,Mato Grosso do Sul,3678
2016,Q3,Science and intellection professions,Mato Grosso,4042
2016,Q3,Science and intellection professions,Goiás,3723
2016,Q3,Science and intellection professions,Distrito Federal,7838
2016,Q3,Midlevel technicians and professionals,Rondônia,2380
2016,Q3,Midlevel technicians and professionals,Acre,2201
2016,Q3,Midlevel technicians and professionals,Amazonas,2189
2016,Q3,Midlevel technicians and professionals,Roraima,2811
2016,Q3,Midlevel technicians and professionals,Pará,2061
2016,Q3,Midlevel technicians and professionals,Amapá,2725
2016,Q3,Midlevel technicians and professionals,Tocantins,2058
2016,Q3,Midlevel technicians and professionals,Maranhão,1649
2016,Q3,Midlevel technicians and professionals,Piauí,1628
2016,Q3,Midlevel technicians and professionals,Ceará,1930
2016,Q3,Midlevel technicians and professionals,Rio Grande do Norte,2144
2016,Q3,Midlevel technicians and professionals,Paraíba,1779
2016,Q3,Midlevel technicians and professionals,Pernambuco,2085
2016,Q3,Midlevel technicians and professionals,Alagoas,1801
2016,Q3,Midlevel technicians and professionals,Sergipe,2286
2016,Q3,Midlevel technicians and professionals,Bahia,1988
2016,Q3,Midlevel technicians and professionals,Minas Gerais,2282
2016,Q3,Midlevel technicians and professionals,Espírito Santo,2521
2016,Q3,Midlevel technicians and professionals,Rio de Janeiro,2605
2016,Q3,Midlevel technicians and professionals,São Paulo,2989
2016,Q3,Midlevel technicians and professionals,Paraná,2717
2016,Q3,Midlevel technicians and professionals,Santa Catarina,2425
2016,Q3,Midlevel technicians and professionals,Rio Grande do Sul,2728
2016,Q3,Midlevel technicians and professionals,Mato Grosso do Sul,2557
2016,Q3,Midlevel technicians and professionals,Mato Grosso,2463
2016,Q3,Midlevel technicians and professionals,Goiás,2408
2016,Q3,Midlevel technicians and professionals,Distrito Federal,4574
2016,Q3,Administrative support workers,Rondônia,1551
2016,Q3,Administrative support workers,Acre,1851
2016,Q3,Administrative support workers,Amazonas,1545
2016,Q3,Administrative support workers,Roraima,1738
2016,Q3,Administrative support workers,Pará,1466
2016,Q3,Administrative support workers,Amapá,1920
2016,Q3,Administrative support workers,Tocantins,1526
2016,Q3,Administrative support workers,Maranhão,1303
2016,Q3,Administrative support workers,Piauí,1697
2016,Q3,Administrative support workers,Ceará,1250
2016,Q3,Administrative support workers,Rio Grande do Norte,1291
2016,Q3,Administrative support workers,Paraíba,1505
2016,Q3,Administrative support workers,Pernambuco,1338
2016,Q3,Administrative support workers,Alagoas,1455
2016,Q3,Administrative support workers,Sergipe,1420
2016,Q3,Administrative support workers,Bahia,1370
2016,Q3,Administrative support workers,Minas Gerais,1416
2016,Q3,Administrative support workers,Espírito Santo,1561
2016,Q3,Administrative support workers,Rio de Janeiro,1837
2016,Q3,Administrative support workers,São Paulo,1676
2016,Q3,Administrative support workers,Paraná,1755
2016,Q3,Administrative support workers,Santa Catarina,1712
2016,Q3,Administrative support workers,Rio Grande do Sul,1757
2016,Q3,Administrative support workers,Mato Grosso do Sul,1576
2016,Q3,Administrative support workers,Mato Grosso,1819
2016,Q3,Administrative support workers,Goiás,1658
2016,Q3,Administrative support workers,Distrito Federal,2972
2016,Q3,"Service workers, sellers of trades and markets",Rondônia,1353
2016,Q3,"Service workers, sellers of trades and markets",Acre,1234
2016,Q3,"Service workers, sellers of trades and markets",Amazonas,1162
2016,Q3,"Service workers, sellers of trades and markets",Roraima,1462
2016,Q3,"Service workers, sellers of trades and markets",Pará,1092
2016,Q3,"Service workers, sellers of trades and markets",Amapá,1389
2016,Q3,"Service workers, sellers of trades and markets",Tocantins,1234
2016,Q3,"Service workers, sellers of trades and markets",Maranhão,1057
2016,Q3,"Service workers, sellers of trades and markets",Piauí,1043
2016,Q3,"Service workers, sellers of trades and markets",Ceará,1048
2016,Q3,"Service workers, sellers of trades and markets",Rio Grande do Norte,994
2016,Q3,"Service workers, sellers of trades and markets",Paraíba,1107
2016,Q3,"Service workers, sellers of trades and markets",Pernambuco,1300
2016,Q3,"Service workers, sellers of trades and markets",Alagoas,1077
2016,Q3,"Service workers, sellers of trades and markets",Sergipe,1170
2016,Q3,"Service workers, sellers of trades and markets",Bahia,1030
2016,Q3,"Service workers, sellers of trades and markets",Minas Gerais,1300
2016,Q3,"Service workers, sellers of trades and markets",Espírito Santo,1587
2016,Q3,"Service workers, sellers of trades and markets",Rio de Janeiro,1573
2016,Q3,"Service workers, sellers of trades and markets",São Paulo,1679
2016,Q3,"Service workers, sellers of trades and markets",Paraná,1716
2016,Q3,"Service workers, sellers of trades and markets",Santa Catarina,1704
2016,Q3,"Service workers, sellers of trades and markets",Rio Grande do Sul,1509
2016,Q3,"Service workers, sellers of trades and markets",Mato Grosso do Sul,1504
2016,Q3,"Service workers, sellers of trades and markets",Mato Grosso,1560
2016,Q3,"Service workers, sellers of trades and markets",Goiás,1468
2016,Q3,"Service workers, sellers of trades and markets",Distrito Federal,1929
2016,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Rondônia,1372
2016,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Acre,1015
2016,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Amazonas,536
2016,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Roraima,1005
